,Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
1367,300270,Sheveluch,19583,Confirmed Eruption,,3.0,,,1986.0,,3.0,,28.0,,Historical Observations,,1988.0,,2.0,,28.0,,56.653,161.36
1368,313010,Augustine,20262,Confirmed Eruption,,4.0,?,,1986.0,,3.0,,27.0,,Historical Observations,,1986.0,,8.0,,31.0,,59.363,-153.43
1369,300250,Bezymianny,19363,Confirmed Eruption,,2.0,,,1986.0,,3.0,,26.0,5.0,Historical Observations,,1986.0,,6.0,,29.0,,55.972,160.595
1370,266100,Lokon-Empung,16457,Confirmed Eruption,Tompaluan,2.0,,,1986.0,,3.0,,22.0,,Historical Observations,,1987.0,,5.0,,13.0,,1.358,124.792
1371,311360,Shishaldin,20090,Confirmed Eruption,,2.0,,,1986.0,,3.0,,19.0,,Historical Observations,,1987.0,,2.0,?,15.0,,54.756,-163.97
1372,311320,Akutan,20030,Confirmed Eruption,,2.0,,,1986.0,,3.0,,18.0,,Historical Observations,,1986.0,,6.0,,30.0,,54.134,-165.986
1373,211060,Etna,13816,Confirmed Eruption,SE Crater,2.0,?,,1986.0,,3.0,,16.0,15.0,Historical Observations,,1986.0,,10.0,?,31.0,,37.748,14.999
1374,341130,Tacana,10621,Confirmed Eruption,NE flank (ca. 3600 m),1.0,,,1986.0,,2.0,,16.0,15.0,Historical Observations,,1986.0,,6.0,,16.0,15.0,15.132,-92.109
1375,241100,Ruapehu,14654,Confirmed Eruption,,1.0,,,1986.0,,2.0,,8.0,,Historical Observations,,1986.0,,2.0,?,9.0,,-39.28,175.57
1376,241040,White Island,14490,Confirmed Eruption,Congress and numerous other craters,3.0,,,1986.0,,2.0,?,1.0,,Historical Observations,,1994.0,,7.0,,28.0,,-37.52,177.18
1377,357010,Tupungatito,11898,Confirmed Eruption,NW craters,1.0,,,1986.0,,1.0,,20.0,,Historical Observations,,1986.0,,1.0,,20.0,,-33.425,-69.797
1378,284130,Fukutoku-Oka-no-Ba,17600,Confirmed Eruption,,2.0,,,1986.0,,1.0,,18.0,,Historical Observations,,1986.0,,3.0,?,28.0,,24.285,141.481
1379,211060,Etna,13815,Confirmed Eruption,SE Crater and SE flank (2750-2420 m),1.0,,,1985.0,,12.0,,19.0,,Historical Observations,,1985.0,,12.0,,31.0,,37.748,14.999
1380,311240,Cleveland,19809,Uncertain Eruption,,1.0,,,1985.0,,12.0,,10.0,,,,,,,,,,52.825,-169.944
1381,255060,Kavachi,15171,Confirmed Eruption,,1.0,,,1985.0,,12.0,,9.0,,Historical Observations,,1986.0,,2.0,,28.0,3.0,-8.991,157.979
1382,284096,Nishinoshima,18364,Uncertain Eruption,,0.0,,,1985.0,,12.0,,2.0,,,,1985.0,,12.0,,2.0,,27.247,140.874
1383,344120,Concepcion,11070,Confirmed Eruption,,1.0,,,1985.0,,12.0,,2.0,1.0,Historical Observations,,1986.0,,4.0,?,20.0,,11.538,-85.622
1384,355020,Guallatiri,11822,Uncertain Eruption,,,,,1985.0,,12.0,,1.0,,,,,,,,,,-18.42,-69.092
1385,252120,Ulawun,15058,Confirmed Eruption,,3.0,,,1985.0,,11.0,,17.0,,Historical Observations,,1985.0,,11.0,,22.0,,-5.05,151.33
1386,343100,San Miguel,10863,Confirmed Eruption,,1.0,,,1985.0,,11.0,,16.0,15.0,Historical Observations,,1986.0,,2.0,>,16.0,15.0,13.434,-88.269
1387,241100,Ruapehu,14653,Confirmed Eruption,,1.0,,,1985.0,,11.0,,15.0,,Historical Observations,,1985.0,,11.0,,15.0,,-39.28,175.57
1388,263090,Tangkuban Parahu,15684,Uncertain Eruption,Kawah Baru,1.0,,,1985.0,,11.0,,15.0,,,,1985.0,,11.0,,15.0,,-6.77,107.6
1389,272020,Kanlaon,16737,Confirmed Eruption,,1.0,,,1985.0,,10.0,,5.0,,Historical Observations,,1985.0,,12.0,,7.0,,10.412,123.132
1390,282030,Suwanosejima,16939,Confirmed Eruption,O-take,2.0,,,1985.0,,9.0,,16.0,15.0,Historical Observations,,1987.0,,6.0,,16.0,15.0,29.638,129.714
1391,345020,Rincon de la Vieja,11101,Confirmed Eruption,,1.0,,,1985.0,,9.0,,16.0,15.0,Historical Observations,,1986.0,,4.0,,16.0,15.0,10.83,-85.324
1392,351020,"Ruiz, Nevado del",11290,Confirmed Eruption,Arenas Crater,3.0,,,1985.0,,9.0,,11.0,,Historical Observations,,1991.0,,7.0,,13.0,,4.892,-75.324
1393,344020,San Cristobal,10884,Uncertain Eruption,,,,,1985.0,,9.0,,2.0,,,,,,,,,,12.702,-87.004
1394,284142,Supply Reef,18476,Uncertain Eruption,25 km? NW of Supply Reef,0.0,,,1985.0,,9.0,,2.0,,,,,,,,,,20.13,145.1
1395,263340,Raung,16147,Confirmed Eruption,,2.0,,,1985.0,,8.0,,23.0,,Historical Observations,,1986.0,,2.0,,28.0,,-8.119,114.056
1396,300260,Klyuchevskoy,19466,Confirmed Eruption,Summit and NW flank (3100 m),3.0,?,,1985.0,,8.0,,16.0,,Historical Observations,,1986.0,,1.0,,21.0,,56.056,160.642
1397,264050,Sangeang Api,16251,Confirmed Eruption,Doro Api,3.0,,,1985.0,,7.0,,30.0,,Historical Observations,,1988.0,,2.0,,16.0,15.0,-8.2,119.07
1398,341040,Colima,10470,Confirmed Eruption,,1.0,,,1985.0,,7.0,,2.0,182.0,Historical Observations,,1986.0,,1.0,,5.0,4.0,19.514,-103.62
1399,354010,"Misti, El",11774,Confirmed Eruption,,1.0,?,,1985.0,,7.0,,2.0,182.0,Historical Observations,,,,,,,,-16.294,-71.409
1400,390028,Hudson Mountains,19976,Uncertain Eruption,Webber Nunatak,,,,1985.0,,7.0,,2.0,182.0,,,,,,,,,-74.33,-99.42
1401,285050,Tokachidake,18659,Confirmed Eruption,East wall of 1962 crater,1.0,,,1985.0,,6.0,,19.0,,Historical Observations,,1985.0,,6.0,,22.0,,43.418,142.686
1402,233020,"Fournaise, Piton de la",14372,Confirmed Eruption,"Dolomieu and flanks, SE rift zone",1.0,,,1985.0,,6.0,,14.0,,Historical Observations,,1988.0,,12.0,,29.0,,-21.244,55.708
1403,300250,Bezymianny,19362,Confirmed Eruption,,3.0,,,1985.0,,6.0,,12.0,,Historical Observations,,1985.0,,12.0,,14.0,,55.972,160.595
1404,300270,Sheveluch,19582,Confirmed Eruption,,2.0,,,1985.0,,5.0,,26.0,,Historical Observations,,1985.0,,10.0,,25.0,,56.653,161.36
1405,241100,Ruapehu,14652,Confirmed Eruption,,1.0,,,1985.0,,5.0,<,21.0,,Historical Observations,,1985.0,,6.0,?,9.0,,-39.28,175.57
1406,266030,Soputan,16430,Confirmed Eruption,,2.0,,,1985.0,,5.0,,19.0,,Historical Observations,,1985.0,,5.0,,20.0,,1.112,124.737
1407,352020,Guagua Pichincha,11492,Confirmed Eruption,1981 crater,1.0,,,1985.0,,5.0,,16.0,15.0,Historical Observations,,1985.0,,6.0,,16.0,15.0,-0.171,-78.598
1408,300130,Karymsky,19185,Discredited Eruption,,,,,1985.0,,5.0,?,3.0,,,,,,,,,,54.049,159.443
1409,243110,Niuafo'ou,14798,Confirmed Eruption,NE part of caldera lake (Vai Lahi),0.0,,,1985.0,,3.0,,21.0,,Historical Observations,,1985.0,,3.0,,22.0,,-15.6,-175.63
1410,272020,Kanlaon,16736,Confirmed Eruption,,1.0,,,1985.0,,3.0,,13.0,,Historical Observations,,1985.0,,3.0,,14.0,,10.412,123.132
1411,211060,Etna,13814,Confirmed Eruption,"SE Crater, south flank (2620-2480 m)",1.0,,,1985.0,,3.0,,8.0,,Historical Observations,,1985.0,,7.0,,13.0,,37.748,14.999
1412,264150,Paluweh,16272,Confirmed Eruption,Rokatenda (west side of lava dome),1.0,,,1985.0,,2.0,,3.0,,Historical Observations,,1985.0,,2.0,,3.0,,-8.32,121.708
1413,234010,Heard,14405,Confirmed Eruption,Mawson Peak,2.0,?,,1985.0,,1.0,,14.0,,Historical Observations,,1987.0,,1.0,?,16.0,15.0,-53.106,73.513
1414,333010,Teahitia,10302,Confirmed Eruption,,0.0,,,1985.0,,1.0,,10.0,,Hydrophonic,,1985.0,,1.0,,25.0,,-17.564,-148.821
1415,376010,Jan Mayen,12972,Confirmed Eruption,"Beerenberg (NE flank, 0-200 m)",0.0,,,1985.0,,1.0,,6.0,,Historical Observations,,1985.0,,1.0,,9.0,,71.082,-8.155
1416,252120,Ulawun,15057,Confirmed Eruption,,1.0,,,1984.0,,12.0,,30.0,,Historical Observations,,1985.0,,1.0,,27.0,,-5.05,151.33
1417,284100,Kaitoku Seamount,18375,Uncertain Eruption,,0.0,,,1984.0,,12.0,,23.0,,,,1984.0,,12.0,,23.0,,26.127,141.102
1418,351020,"Ruiz, Nevado del",11289,Confirmed Eruption,Arenas Crater,1.0,,,1984.0,,12.0,,22.0,,Historical Observations,,1985.0,,3.0,?,19.0,,4.892,-75.324
1419,344120,Concepcion,11069,Confirmed Eruption,,2.0,,,1984.0,,12.0,,16.0,15.0,Historical Observations,,1985.0,,1.0,,2.0,,11.538,-85.622
1420,355100,Lascar,11863,Confirmed Eruption,Western crater of east summit cone,0.0,,,1984.0,,12.0,,16.0,15.0,Historical Observations,,1985.0,,7.0,,16.0,15.0,-23.37,-67.73
1421,312070,Veniaminof,20168,Confirmed Eruption,Western intracaldera cone,2.0,,,1984.0,,11.0,,29.0,,Historical Observations,,1984.0,,12.0,?,6.0,,56.17,-159.38
1422,261140,Marapi,15474,Confirmed Eruption,"Kepundan Tuo, Kepundan B",1.0,,,1984.0,,11.0,,15.0,,Historical Observations,,1984.0,,11.0,,15.0,,-0.38,100.474
1423,332000,Loihi,20730,Uncertain Eruption,,0.0,,,1984.0,,11.0,,11.0,,,,1985.0,,1.0,,21.0,,18.92,-155.27
1424,241100,Ruapehu,14651,Confirmed Eruption,,1.0,,,1984.0,,10.0,?,25.0,,Historical Observations,,1984.0,,12.0,,16.0,15.0,-39.28,175.57
1425,282030,Suwanosejima,16938,Confirmed Eruption,O-take,2.0,,,1984.0,,10.0,,16.0,15.0,Historical Observations,,1984.0,,10.0,,16.0,15.0,29.638,129.714
1426,273030,Mayon,16806,Confirmed Eruption,,3.0,,,1984.0,,9.0,,9.0,,Historical Observations,,1984.0,,10.0,,6.0,,13.257,123.685
1427,373080,Krafla,12953,Confirmed Eruption,Leirhnjúkur to 8.5 km north,0.0,,,1984.0,,9.0,,4.0,,Historical Observations,,1984.0,,9.0,,18.0,,65.715,-16.728
1428,252120,Ulawun,15056,Confirmed Eruption,,1.0,,,1984.0,,8.0,,23.0,,Historical Observations,,1984.0,,9.0,,11.0,,-5.05,151.33
1429,373010,Grimsvotn,12839,Uncertain Eruption,,0.0,,,1984.0,,8.0,<,20.0,,,,,,,,,,64.416,-17.316
1430,357120,Villarrica,12169,Confirmed Eruption,,2.0,,,1984.0,,8.0,,11.0,,Historical Observations,,1985.0,,11.0,,18.0,,-39.42,-71.93
1431,300070,Gorely,19025,Confirmed Eruption,,2.0,,,1984.0,,8.0,,4.0,,Historical Observations,,1986.0,,9.0,?,21.0,,52.559,158.03
1432,211060,Etna,13813,Confirmed Eruption,NE Crater,3.0,,,1984.0,,7.0,,20.0,,Historical Observations,,1986.0,,9.0,,24.0,,37.748,14.999
1433,311240,Cleveland,19808,Confirmed Eruption,,1.0,,,1984.0,,7.0,,12.0,,Historical Observations,,1984.0,,7.0,,12.0,,52.825,-169.944
1434,257040,Ambrym,15285,Confirmed Eruption,,2.0,,,1984.0,,7.0,,2.0,182.0,Historical Observations,,1986.0,,3.0,>,8.0,,-16.25,168.12
1435,266100,Lokon-Empung,16456,Uncertain Eruption,Tompaluan,1.0,,,1984.0,,6.0,,5.0,4.0,,,1984.0,,11.0,,16.0,15.0,1.358,124.792
1436,256010,Tinakula,15202,Confirmed Eruption,Upper NW flank,2.0,,,1984.0,,6.0,<,3.0,,Historical Observations,,1985.0,,6.0,>,13.0,,-10.386,165.804
1437,266030,Soputan,16429,Confirmed Eruption,,3.0,,,1984.0,,5.0,,24.0,,Historical Observations,,1984.0,,8.0,,31.0,,1.112,124.737
1438,263310,Tengger Caldera,16059,Confirmed Eruption,Bromo,1.0,,,1984.0,,5.0,,12.0,,Historical Observations,,1984.0,,5.0,,31.0,,-7.942,112.95
1439,264150,Paluweh,16271,Confirmed Eruption,Rokatenda (west side of lava dome),2.0,,,1984.0,,5.0,,9.0,,Historical Observations,,1984.0,,5.0,,21.0,,-8.32,121.708
1440,285070,Akan,18700,Confirmed Eruption,Me-Akan (Ponmachineshiri),1.0,,,1984.0,,5.0,,1.0,,Historical Observations,,1984.0,,5.0,,1.0,,43.384,144.013
1441,211060,Etna,13812,Confirmed Eruption,SE Crater,1.0,,,1984.0,,4.0,,28.0,,Historical Observations,,1984.0,,10.0,,18.0,,37.748,14.999
1442,357110,Llaima,12066,Confirmed Eruption,,2.0,,,1984.0,,4.0,,20.0,,Historical Observations,,1984.0,,11.0,,26.0,,-38.692,-71.729
1443,282110,Asosan,17343,Confirmed Eruption,Naka-dake,1.0,,,1984.0,,4.0,,13.0,3.0,Historical Observations,,1985.0,,6.0,,24.0,,32.884,131.104
1444,241100,Ruapehu,14650,Confirmed Eruption,,1.0,,,1984.0,,4.0,,2.0,,Historical Observations,,,,,,,,-39.28,175.57
1445,345020,Rincon de la Vieja,11100,Confirmed Eruption,,2.0,,,1984.0,,3.0,,31.0,,Historical Observations,,1984.0,,4.0,,16.0,15.0,10.83,-85.324
1446,353010,Fernandina,11672,Confirmed Eruption,NW corner of caldera,1.0,,,1984.0,,3.0,,30.0,,Historical Observations,,,,,,,,-0.37,-91.55
1447,332020,Mauna Loa,10226,Confirmed Eruption,"Mokuaweoweo, SW and NE rift zones",0.0,,,1984.0,,3.0,,25.0,,Historical Observations,,1984.0,,4.0,,15.0,,19.475,-155.608
1448,300270,Sheveluch,19581,Confirmed Eruption,,2.0,?,,1984.0,,3.0,,17.0,,Historical Observations,,1984.0,,9.0,,6.0,,56.653,161.36
1449,300260,Klyuchevskoy,19465,Confirmed Eruption,,3.0,,,1984.0,,3.0,,10.0,,Historical Observations,,1985.0,,1.0,,28.0,,56.056,160.642
1450,284100,Kaitoku Seamount,18374,Confirmed Eruption,Higashi-Kaitokuba,0.0,,,1984.0,,3.0,,8.0,,Historical Observations,,1984.0,,3.0,?,26.0,,26.127,141.102
1451,243080,Home Reef,14770,Confirmed Eruption,,3.0,?,,1984.0,,3.0,,1.0,,Historical Observations,,1984.0,,3.0,,5.0,,-18.992,-174.775
1452,223020,Nyamuragira,14071,Confirmed Eruption,NW flank (Kivandimwe),2.0,,,1984.0,,2.0,,23.0,,Historical Observations,,1984.0,,3.0,,14.0,,-1.408,29.2
1453,300250,Bezymianny,19361,Confirmed Eruption,,3.0,,,1984.0,,2.0,,5.0,,Historical Observations,,1984.0,,12.0,,16.0,15.0,55.972,160.595
1454,263140,Galunggung,15722,Confirmed Eruption,,1.0,,,1984.0,,1.0,,9.0,,Historical Observations,,1984.0,,1.0,?,31.0,,-7.25,108.058
1455,241040,White Island,14489,Confirmed Eruption,North margin of 1978 crater complex,2.0,,,1983.0,,12.0,,26.0,5.0,Historical Observations,,1984.0,,2.0,,12.0,5.0,-37.52,177.18
1456,263310,Tengger Caldera,16058,Confirmed Eruption,Bromo,1.0,,,1983.0,,12.0,,21.0,,Historical Observations,,1983.0,,12.0,,21.0,,-7.942,112.95
